Merges,Seed,Weight,Mass@ZAMS(1),Mass@DCO(1),Mass@ZAMS(2),Mass@DCO(2),SemiMajorAxis@ZAMS,SemiMajorAxis@DCO,Eccentricity@ZAMS,Eccentricity@DCO,Metallicity@ZAMS,StellarType@ZAMS(1),StellarType@DCO(1),StellarType@ZAMS(2),StellarType@DCO(2),KickMagnitude(1),KickMagnitude(2),KickPhi(1),KickPhi(2),KickTheta(1),KickTheta(2),KickMeanAnomaly(1),KickMeanAnomaly(2)
0,2248,1,11.078759167960655,1.2101637531420548,11.072380216068604,1.498968655408402,6.6536375194961845,0.03713995918338382,0.0,0.6348560981585225,0.026489306886428924,1,13,1,13,0.6139899203553796,0.22940404387190938,-1.0469819619773677,-0.8536598791373708,2.9719370871887567,3.848708250695565,5.245599624668281,2.8315610654268513
1,2392,1,10.1852530831122,1.2002947387215561,10.139064371119389,1.5219540672707086,5.322500918136967,0.006971009958958872,0.0,0.23546338086569876,0.029434920476133,1,13,1,13,0.9401362671051174,0.7907319574151188,1.0072502916689436,-0.011219943655252473,0.33662033491382576,0.7568119658561498,5.669993721860193,2.668762907041527
0,3112,1,10.787301793738692,1.2600040731817919,9.88913665440175,1.2012463293799278,1.4460819141433974,0.24073591701198382,0.0,0.7867886188931864,0.026181535116419498,1,13,1,13,0.5428294006269425,0.7491306751035154,0.56469490103605,-1.3810195263382168,2.4929816491379944,2.960351927317489,5.738102743285747,1.182891397340428
0,3994,1,10.041641388043207,1.2600030131865385,9.544471050746264,1.6076126634681265,0.765763214457958,0.07859795403111955,0.0,0.45915866940526484,0.023632045445908037,1,13,1,13,0.36770679196342826,0.6285168488975614,1.291723050010051,-0.5022191190374414,3.217693044962268,5.078810201516473,4.872609373247162,5.159972118281797
1,4330,1,12.417078947266663,2.1823431907670856,12.3209194153252,1.3983025073159148,8.916773723110234,0.021685936213898995,0.0,0.48093457640862736,0.0231983680730961,1,14,1,13,0.9112625303678215,0.03992862976156175,1.0519976265417479,1.0611766573160364,4.890618319049183,2.5743932728531864,6.157747588115092,3.76139142941662
0,4842,1,11.233042671632461,1.2600053555722326,10.435044490505739,2.1610631806075977,0.5146928124513772,0.032113410049784505,0.0,0.3932604158759885,0.021361299567470533,1,13,1,14,0.24427136429585516,0.6939969647210091,0.8953804352607171,-0.9495231952292829,4.6681795579933665,0.28794306854458124,3.636937076570419,2.760979617357661
1,5958,1,13.823409803669575,1.7512704616593575,13.089832009192605,1.5813305937965518,10.389351612632789,0.014581187429008975,0.0,0.1833663995646485,0.029236854125424254,1,13,1,13,0.7674014479853213,0.3442166696768254,0.035324560689077744,-0.6057992294870721,0.3315049960794308,0.9884098916965162,3.074491556388329,0.28439843851937
0,6856,1,10.95514457783536,1.2600024803463816,9.036638685193765,1.2140698980661988,0.7138504920069996,0.14549991170694868,0.0,0.4577863488843149,0.01578442028921006,1,13,1,13,0.4141041731927544,0.5748025125358254,-0.8957382708177773,-1.0111287949569818,4.908668443069301,3.260601829313939,2.1955238374775994,2.102102850072777
1,9243,1,9.876101043553705,1.2600473716842946,8.74972482913588,1.2187394388798456,0.9718341433488974,0.009069668569895857,0.0,0.1009950305175639,0.02920837544144745,1,13,1,13,0.523977974196896,0.849926583468914,0.08611802530091217,0.620454623552082,0.17452153036796708,0.3099480760214687,0.3503110303519582,2.6810324170644395
1,11654,1,12.126782475484836,1.545585145243062,11.359518766208147,1.1886630946292343,10.709321769992838,0.015375640540148245,0.0,0.21656608889586496,0.025692133684220523,1,13,1,13,0.07936604460701346,0.9059878755360842,0.11457612605900902,0.17194197153128865,3.708739399996826,2.722072712706056,4.163224623427785,5.417677650283039
0,14849,1,59.23071209254436,4.011684322412098,15.226242049796966,1.5000085442576194,0.6939886537710374,0.05938273432188955,0.0,0.1835059121149235,0.028801028378321183,1,14,1,13,0.01573100476525724,0.8980655870400369,-0.731277488396873,-0.18310584150831133,2.5775464596475013,4.602680938330095,2.9985214437224847,5.852558023264714
1,15480,1,10.883051465473706,1.2600873439795186,8.836088467657321,1.1658142699392304,0.6427748464499092,0.007810371298839614,0.0,0.13357309795604544,0.021884509591502104,1,13,1,13,0.21367678348906338,0.07388447341509163,0.15966244496448567,1.2110471561026692,5.4653828309953,4.607595500435619,1.4855972944846485,5.874740374448678
0,16444,1,9.6180952477872,1.2600023937277607,9.327438893092605,1.421591401323292,1.8017098518489871,0.11606539751497004,0.0,0.4442877225260609,0.024242600185187504,1,13,1,13,0.5570016058627516,0.647876109695062,1.1005504502898065,0.49900256259298015,3.6327206365273383,0.8043310019461685,5.431496156485003,0.37976894127790384
0,17253,1,10.209422895302762,1.2600038416702173,9.762887167823388,1.384258158424777,1.8320641222157361,0.051709579818881655,0.0,0.1364018109558101,0.02384887234609934,1,13,1,13,0.14431731589138508,0.8285257376264781,-0.8919303530152589,-0.003446643079805467,5.916014770630094,2.2848660995585695,1.8084861083055037,3.978840115461498
0,17664,1,10.396668091854083,1.260002647860523,9.677284211699567,1.6680769808954439,0.6600928484440765,0.06724565454568156,0.0,0.2902032056370149,0.024896598176491435,1,13,1,13,0.9760662734042853,0.4156647762283683,0.8038933046583789,0.46861451978481794,2.364760200314268,1.3437199720618302,0.08373343270214158,0.915672460793415
0,20674,1,11.822858456024068,1.5609174599727298,11.1248798295337,1.1949196144500114,10.12537751494147,0.025797614089637974,0.0,0.05976156807362642,0.019691222395366588,1,13,1,13,0.7215240467339754,0.027183951810002327,-0.1522406355467114,0.6723790557884892,2.6683631880830565,4.1603220813138275,1.8066460894441896,4.754707938110572
1,20746,1,11.253452500462732,1.2600756287021995,8.484126672675842,1.2133250764164643,0.3300533774939763,0.00778692492233238,0.0,0.13381825923145838,0.025464280196550663,1,13,1,13,0.36702889623120427,0.7598189925774932,0.6959061941723514,0.7581115168743024,3.374968860222692,2.203976592768786,0.8054922312074568,0.3770071011618915
0,21781,1,12.356624623586377,1.1869648747687886,9.547968351858229,1.193304177905063,0.6167040332815522,0.03944560198729319,0.0,0.6266181820847327,0.017139444292496912,1,13,1,13,0.006020932691171765,0.9833160815760493,0.01246572346910213,-0.14417133081321443,5.258062750436067,2.2672704968710904,1.7657672121834391,1.7719822865176604
1,22533,1,12.69299835383966,1.5039712349349632,12.609950167219756,1.3768233084044759,7.502018713536964,0.015813323590528457,0.0,0.6629073101382222,0.028192371864494692,1,13,1,13,0.4033076118212193,0.19732740544714034,1.0469581285791114,-0.4967078835326415,4.647484372755833,6.264712325225739,3.5648615488039543,3.5018414737077275
0,23089,1,11.119629927993735,1.260002001423172,8.215838293511377,1.5106269863608721,0.18454454349148233,0.07984091583615464,0.0,0.12545122629265315,0.02762858641082838,1,13,1,13,0.8719787851441652,0.46573153394274414,0.9864605175434202,-0.05361881970790261,0.21930750194059262,0.7302107828386739,4.071662112521683,2.226417938969504
1,24658,1,9.710940360937146,1.200470915712418,9.637117975441534,1.5068218220847958,5.7963046080102005,0.0077763411546355335,0.0,0.36546578750219716,0.025404367375271387,1,13,1,13,0.261310065863654,0.9278931934386492,0.2862137612344793,-0.05013709309973913,5.89968773881797,2.1333036494141635,1.1040971710617737,1.1132606733984276
0,24923,1,9.86172186430675,1.2600024894750295,9.563272464268874,1.6939633844559865,1.0574163129030587,0.07893757521333168,0.0,0.37737716563260687,0.02354625628578813,1,13,1,13,0.6460357662290335,0.4853706646244973,-0.39669385403450375,-0.9632030367264421,2.2353491781914667,4.903719451186781,3.064742611791369,3.2156212223425396
0,26405,1,10.099617806636518,1.2600018651861338,8.156738306052919,1.1926394115472718,0.7827339557366843,0.18677357141124337,0.0,0.08090124125681417,0.02326723750531917,1,13,1,13,0.21357659460045397,0.00048717763274908066,-0.6905458716841643,-1.1820884309777637,0.7787427331663506,0.28781014488206286,2.3115633260737853,1.4720596934235113
1,26480,1,10.666544461972348,1.2007462336875572,10.523140281816886,1.4970126582876475,6.432790309137012,0.008128523533944717,0.0,0.4050723920866594,0.02916193285642783,1,13,1,13,0.046217166585847735,0.5743348121177405,0.0468665174882581,0.7069253151123984,1.5250870125327705,2.3661381082239488,4.522343873294584,2.3172692610288794
1,26822,1,103.47467004638112,11.40825490074609,35.730779494320245,8.859332518923058,0.8811139377087183,0.12747465956809315,0.0,0.5814178819691893,0.018335421254874675,1,14,1,14,0.0004882998764514923,0.036383432568982244,1.350702549223855,0.5744176371511784,3.2235256949555517,6.040128882378173,6.2500391149876355,2.840337438678025
1,26844,1,13.591988125796961,1.6379746894637632,13.128598551674655,1.8437712919368594,8.398329186897797,0.010022137201257985,0.0,0.3825602556201436,0.027478770427927242,1,13,1,13,0.018938475288450718,0.6694990347605199,-0.9033736137955416,0.4143483413774598,4.298282910176112,5.8139964389628025,6.139766964407085,5.972011936325384
0,28482,1,10.468508892094128,1.26,9.90364698197023,2.1777661859167523,0.7918117398523374,0.07342096542009956,0.0,0.36877855091130934,0.01823498728521446,1,13,1,14,0.5327038471587002,0.10792553727515042,1.1337059722477347,0.15693892732206494,1.9754856094193312,3.8682913914405535,0.011432962263054803,4.472134305567409
0,29204,1,12.64159659501333,1.6456436763640157,12.124947513074508,1.5010624187543924,10.45298088654689,0.02732174455368314,0.0,0.18199502978825188,0.022316734310205633,1,13,1,13,0.9398437850177288,0.2098347321152687,0.42818818089701804,1.2527564859419718,0.4000464034241655,5.343753304203013,4.266121472511711,4.097302979058123
0,30391,1,10.768957815600473,1.2018482331870106,10.212058631962943,1.2241128216867714,6.720270831222404,0.025669101359612746,0.0,0.15836842065872966,0.025057426556394074,1,13,1,13,0.5502222287468612,0.17944277240894735,0.2427017224905239,0.5419705417060157,1.5454354935001082,0.7657630788202194,0.3103679759348426,4.182869468594439
1,30422,1,10.522276337061488,1.2601361519957752,8.782505757758441,1.4689594036995053,0.3709564912967165,0.0035787889491965905,0.0,0.23498201765221574,0.015360157173364395,1,13,1,13,0.35717796231620014,0.04309003916569054,1.4548930635513542,0.6190248670964618,5.128969983215574,5.553807375306784,3.056805694581195,5.386677895384532
0,31615,1,11.129971131372526,1.2600044878840015,10.122352913267006,1.1710386310894636,1.653445514446231,1.3090729942334252,0.0,0.9625218949255524,0.022328622169985525,1,13,1,13,0.5350654816720635,0.8531115700025111,0.12573581525274813,-0.663471807254073,0.6198138570493062,2.315951701415804,2.0024642487079474,0.9617413398385719
1,31719,1,10.759276940880186,1.2600793509928208,8.733889973781784,1.328210000680208,0.349124313449698,0.0055284611516604985,0.0,0.30106595416316967,0.015402408311907678,1,13,1,13,0.6743776411749423,0.17288667522370815,-1.4549719044798242,-0.4769643345251189,1.458165952270567,1.2836383010533563,5.201954202546975,5.137008709283639
0,32922,1,12.477696359549393,1.598210917255153,11.833671611804693,1.1894802392829575,10.967436449200202,0.03794424031504259,0.0,0.44336356320909637,0.02534156599397276,1,13,1,13,0.5483862357214093,0.3644471608567983,0.8864239182539144,0.6812950322682569,0.18772113737315227,3.0019406972795486,1.801847121273617,2.947804562337945
1,34082,1,11.601665134422275,1.2600777954414424,8.736753140606002,1.218766915881821,0.3890070010134015,0.008226492336513867,0.0,0.14195137309534825,0.029475921798495362,1,13,1,13,0.03890595864504576,0.3424458084627986,0.3250878838793645,-1.1235073808134721,3.721969902368927,1.6082455096522514,6.047855711385902,2.477314288049518
0,34437,1,11.592182556397027,1.26,10.267182387793417,1.7657262844152848,0.5788281428339394,0.13509702165910834,0.0,0.6587092528829918,0.027886318717676568,1,13,1,13,0.23355347150936723,0.0317441625520587,-1.1072031552415194,0.360501783813002,1.540649842272811,0.17027573979946198,3.8767727467801896,2.932282782079209
1,34918,1,9.366359391742439,1.2011472312877418,8.98876021466211,1.2409351388436813,5.314890269612667,0.013290668105272825,0.0,0.14767682822762201,0.02636929526288888,1,13,1,13,0.3565137251280248,0.6177424490451813,-0.66625397443359,-0.0788165889134238,5.818773751557048,1.4404539290994218,4.3510951013301415,4.687001982800053
0,36052,1,11.049377452089137,1.2600140026369202,8.673903225966356,1.213747974076957,0.4691448347059478,0.020983488707377443,0.0,0.1716333497611436,0.02465494669442214,1,13,1,13,0.7847897063475102,0.8245361319277436,1.2559251684108563,0.7647972087341781,5.140294057560153,3.1946561097014463,2.87452202475182,4.5834544584757495
0,37635,1,10.56296607700349,1.2600025477040433,9.345727838415375,1.5154476844261628,0.6741317984999948,0.054271692177848226,0.0,0.1907657393787144,0.022135874075110223,1,13,1,13,0.8215717561542988,0.9858700910117477,-0.4669214777310442,-1.1657689226211385,5.268704595860216,2.277325045054809,1.3117875103351968,3.977384908423427
1,37703,1,11.19870365141896,1.2018873424218104,10.54199242330735,1.1733367002356585,6.285604088376528,0.016131260669298816,0.0,0.4904710090193882,0.02829533989016927,1,13,1,13,0.36424233042635024,0.9193394500762224,0.27046905478123806,0.6550289188534539,3.311828736605962,6.026162049449234,4.475651086021146,5.923983570676888
1,40108,1,21.147050855117456,1.260041519191561,10.792171523111247,3.0434043340523163,0.1558022313916665,0.002248738838141339,0.0,0.2359694272092038,0.02032594132292083,1,13,1,14,0.08418585220351815,0.967186581576243,0.7866822233815478,-0.5033929866683051,2.7659456493099674,4.2916200922087135,2.1470048749366306,5.789512272493277
0,41651,1,10.789094210799927,1.2017814911081037,10.257771263448719,1.2043433685141733,6.683479194447443,0.02063929653238769,0.0,0.13076465430214304,0.0240098159041986,1,13,1,13,0.3445751089602709,0.7565282233990729,-0.5180226475430174,-0.0005601654122169286,2.7773003834916516,4.887717686043319,0.9864905841382239,2.8748145527767863
0,41824,1,90.84418229511685,19.73103621881128,76.11028340947321,20.288302149993882,0.954035743332352,0.5084775817139577,0.0,0.3858831780062869,0.007400979511934543,1,14,1,14,0.38243624148890376,0.24343209760263562,1.2495934180181765,-0.3200963150009386,0.6224533957509737,5.416088327304214,3.337106157237707,1.8334767984566303
1,42824,1,10.960950721293298,1.2600082353354738,9.822553113850814,1.8794446224880992,0.5829698586606668,0.026399980895428558,0.0,0.43725471293428847,0.01782269042752172,1,13,1,13,0.43241593637503684,0.1801593869458884,-0.8371470337701243,0.5545014095604035,4.510180022529948,3.4088583742569813,3.189123135550864,1.9394584941167978
1,43377,1,9.123627412244591,1.2002295568541135,9.077740541141972,1.4738451080068287,4.090185585330146,0.005857324272721868,0.0,0.239135093661476,0.017158305231809185,1,13,1,13,0.33419854822568595,0.6405607745982707,0.28911088665770257,0.30020340557548275,1.8518429303368857,3.6210619240608812,0.7872108695782225,3.481698613191021
0,43787,1,10.421905835167609,1.2600037037038585,8.639717497564613,1.222417546422005,0.6855232553202789,0.08934219622141916,0.0,0.32165492612671603,0.023183311239741704,1,13,1,13,0.12713191751390696,0.5366415183525532,-0.18604269474358515,0.008614889270125436,1.9505342293399126,2.7004073655488128,1.4218264717739126,3.1913010124167487
1,44735,1,12.006327417087858,1.5740057371346623,11.49763473259306,2.1091736994891424,7.819117948269086,0.005477199340522491,0.0,0.2064804423265444,0.008634294668512952,1,13,1,14,0.10942946933209896,0.7118747010827065,0.05922032406412181,-1.135139696607069,1.8895135697330803,0.30584684516588445,5.513804589944492,4.66974107382534
1,47472,1,10.967627298502634,1.2011136714638584,10.481838607697751,1.216226058481926,5.106651004042609,0.013115583951178457,0.0,0.06425280793913057,0.014615353423229612,1,13,1,13,0.27930404990911484,0.5821031308732927,0.34969668499412276,0.36864648850198467,4.001403773316988,0.5692669828376763,1.13680935788423,2.385934909617332
1,48937,1,10.558884300725207,1.2600676950705423,7.916906462369726,1.1906348756977103,0.3151394319543224,0.010451410166830563,0.0,0.10944845763419328,0.01719716749899741,1,13,1,13,0.577307682717219,0.1766056816559285,-0.242155258573018,-0.013187521999322938,1.5215744452831024,1.530408681333065,0.8587974535496438,5.058059823305645
1,49679,1,11.588457359748634,1.4073999428900048,11.121981116529424,1.4753094886714229,7.455658021761283,0.00676557668963579,0.0,0.2713683472846773,0.02339162062904327,1,13,1,13,0.08168010716326535,0.6297861710190773,1.1607706078612483,0.45554987736738317,4.60945809651165,1.9906598061941059,3.4397864066708164,3.2865754204754096
1,50701,1,47.16830887343127,7.813128865183263,32.78278259800874,1.464025614189079,0.4525532843449767,0.019967062369695213,0.0,0.03003726843334121,0.020706430689226802,1,14,1,13,0.08476404892280698,0.9894592678174376,0.3619968435435412,0.34099470855897174,5.206806052280277,1.9586614999876428,3.487566257647679,5.585279778555849
1,51327,1,10.301349669809031,1.2007292177459616,10.171925484572151,1.4847320050427386,6.561517642451608,0.006307102404094091,0.0,0.2513867303939757,0.02795868949582138,1,13,1,13,0.6607124214060605,0.1792893421370536,-0.7167580060710784,-0.5396684488003907,5.314868889348339,1.0309865965700302,5.661530380893785,2.4034484952656148
1,53968,1,9.342388194468331,1.2002317341722015,9.309560646076154,1.4794509516374195,5.204799846461019,0.007732749936090036,0.0,0.09420701278707212,0.027821126979921187,1,13,1,13,0.19974280567839742,0.8042567123193294,-1.0144263394234199,-0.13575342575403648,3.7024052221871813,3.179460261739098,2.660010683642006,3.8454646658043776
1,54007,1,11.266050417444468,1.2600145829746663,11.195468377310277,1.8209995492144175,0.33557632272854676,0.012660180978723734,0.0,0.3226893201494353,0.02238595604049926,1,13,1,13,0.21149838832207024,0.0787613436114043,1.0457759695322424,-0.7236890567355455,3.3952603429758255,5.049044296595627,3.2715404071896144,5.87219560065435
0,54036,1,11.167629509270983,1.260007378778135,8.657878580050385,1.2152354161054235,0.7797661520167429,0.053639271955953825,0.0,0.03952701806987888,0.025055380560959864,1,13,1,13,0.05205623176880181,0.2255113555584103,1.3249170487414008,-0.2586524719225358,0.8623044734139551,2.001925078546489,3.7449308346467767,4.849407182371352
1,54153,1,10.59701392112003,1.260034393753352,8.841458307833614,1.6108221917087362,0.30770975703978687,0.007984660643703085,0.0,0.34253955260529995,0.018460481740840907,1,13,1,13,0.3657201500609517,0.12441286211833358,0.2677908774458406,-0.8012162597964251,2.398270179270826,0.9978496368540779,6.128256022758733,3.2517792015189357
0,56103,1,12.534207307460962,1.574968470412753,12.476168239506782,1.441669655664669,10.826316822143502,0.04884701938721386,0.0,0.6979199319300526,0.027177770997329653,1,13,1,13,0.8663670704700053,0.25340735260397196,0.07558976483093294,-0.44120994038330763,1.9770477089556182,5.5142022812985045,3.9652662311061593,4.065937809167186
1,56416,1,11.343791275593388,1.2600373400250584,8.272269838237737,1.2115878069225814,0.33571871843510237,0.01597375334673221,0.0,0.1476958101745683,0.026188174993091957,1,13,1,13,0.042202080599963665,0.007563451072201133,-0.7888887585839,1.3908646779219769,4.447615886333977,3.6414608186481487,3.209816457030765,2.1541490280621414
1,60108,1,10.295753724160788,1.2009972027138933,9.964453489249191,1.2200779353547524,5.291813547852607,0.00947394704964347,0.0,0.3324612986804389,0.029331397435542316,1,13,1,13,0.046623691683635116,0.9252715928014368,-1.027781278194504,-0.09406068220654773,5.159563927564729,4.7462142898703155,2.4290179275122443,5.8340670298634745
1,60731,1,10.951627417323659,1.26013139990568,8.086784998402981,1.2154013870152287,0.27972379736220904,0.006365332659524512,0.0,0.19242143799335448,0.025715657073916393,1,13,1,13,0.9821711031254381,0.7391453187447041,0.33049715106798616,-0.5602146806285362,5.477817625891562,3.6484569127606927,3.37731861533371,2.229420104341742
1,61853,1,10.746526396954195,1.260106345942011,9.617621837104288,1.2011604795006432,0.8636929859598311,0.004869955365502658,0.0,0.27374980700728446,0.018000494593034277,1,13,1,13,0.1502273939549923,0.49884891975671053,-0.35320202322703276,1.4472143809076816,5.473155104090242,6.08963547993239,1.2505060329156843,4.263301702302678
1,62366,1,10.805705761706493,1.2003718834973534,10.738346852417468,1.6490769865666264,6.555467455832553,0.00689310400121193,0.0,0.28115199843997374,0.021958139476369817,1,13,1,13,0.3602750804275274,0.08053662767633796,0.21368433881508864,-0.003692615787067588,2.1448659526533604,2.268268010970128,0.39807274407047416,5.095553875323409
1,62718,1,12.087524063655017,1.4065606994106836,11.446425558213422,1.4002479328004973,6.949542049389345,0.0062678744996535595,0.0,0.24722053605546773,0.027157180857226945,1,13,1,13,0.47088380064815283,0.17297095502726734,-0.3030418497843512,0.24103324321967867,3.1164437795696736,4.9539369552445365,6.280498465021826,0.9075058142426632
1,64141,1,14.961870402667385,1.3937519377055938,14.953273451166796,1.4946269364227551,0.6598705954406592,0.011703387899255532,0.0,0.562871566395005,0.01704563410938572,1,13,1,13,0.5860732875298709,0.362413328839466,-0.6509703475519387,-0.357377617287981,2.326861519784959,1.229150588861435,5.565757385484102,0.8611030504784389
1,67856,1,10.942338261930654,1.2133905223407044,10.907307859397976,1.6524482163405452,6.944368817502763,0.010178586304915811,0.0,0.3007569007057671,0.029512785390000604,1,13,1,13,0.7201809091493487,0.6783179547637701,-1.0398729444779793,0.708780610832271,4.419039073412157,4.580837046410031,6.023294687589247,5.4904639075399535
0,68120,1,11.252762558345331,1.2600027301586314,9.1081933679793,1.5635608796743967,0.3558365755249836,0.08009037649157921,0.0,0.2815724753553197,0.02291716741433729,1,13,1,13,0.8715955936349928,0.9000031319446862,0.9580945193372798,-0.5392817589373122,1.5538867185789837,1.7117171670449645,5.886527509178724,3.4197001230479076
0,70263,1,10.533377629807715,1.260007866296129,7.84148153673468,1.173294837521205,0.8223271223406764,0.06197946732222678,0.0,0.3869664262184519,0.016130273647039825,1,13,1,13,0.6870106833521277,0.8950601678807288,1.127583240252322,-0.14173604796871286,2.2375309317902614,5.168322985717516,0.26752290751719554,3.153581147290105
0,75218,1,8.070176959891816,1.26,7.9233217595243675,1.26,15.261172745468738,0.2874976220039575,0.0,0.1555480377625754,0.026703996707606398,1,13,1,13,0.15860514994710684,0.045305691892281175,0.7955439347517252,0.10458629535654684,2.555727849877684,0.719784457431799,4.836648105350295,0.6792544554116741
